X,Y,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
-2158625.69174828985706,2086253.507248979993165,11421000,YUBA R NR MARYSVILLE CA,Non-ref,WestMnts,3474.873000,18,39.175725,-121.524965,CA,,yes,66.000000,60.000000,20.000000
-2094391.387057931162417,2077975.128928001970053,11421770,BEAR R BL DRUM AFTERBAY NR BLUE CANYON CA,Non-ref,WestMnts,31.206600,18,39.254344,-120.774937,CA,,yes,32.000000,32.000000,9.000000
-2101379.764817214105278,2075105.017553466372192,11421790,BEAR R BL DUTCH FLAT AFTERBAY NR DUTCH FLAT CA,Non-ref,WestMnts,55.566000,18,39.213509,-120.845217,CA,,yes,41.000000,41.000000,18.000000
-2113190.102589973714203,2068795.833150958642364,11422500,BEAR R BL ROLLINS DAM NR COLFAX CA,Non-ref,WestMnts,270.077400,18,39.131841,-120.959388,CA,,yes,50.000000,48.000000,20.000000
-2154078.676967933308333,2064600.804482894949615,11424000,BEAR R NR WHEATLAND CA,Non-ref,WestMnts,756.691200,18,39.000173,-121.406902,CA,,yes,80.000000,60.000000,20.000000
-2173691.573633293155581,2057240.473187019117177,11425000,FEATHER R NR NICOLAUS,Non-ref,WestMnts,15253.060000,18,38.890453,-121.604406,CA,,,40.000000,34.000000,0.000000
-2060136.2567703879904,2070398.017970790155232,11426150,ONION C NR SODA SPRINGS CA,Ref,WestMnts,9.336600,18,39.267127,-120.364923,CA,,,20.000000,20.000000,0.000000
-2096305.810884105740115,2065629.608911884948611,11426200,NF FORBES C NR DUTCH FLAT CA,Non-ref,WestMnts,4.322700,18,39.143511,-120.759378,CA,,,29.000000,29.000000,0.000000
-2099771.178374437615275,2065007.436981587670743,11426400,N SHIRTTAIL C NR DUTCH FLAT CA,Non-ref,WestMnts,23.522400,18,39.130177,-120.796602,CA,,,29.000000,29.000000,0.000000
-2124232.841662073507905,2049038.10836595389992,11427000,NF AMERICAN R A NORTH FORK DAM CA,Non-ref,WestMnts,883.089900,18,38.936009,-121.023833,CA,,yes,68.000000,60.000000,20.000000
-2074256.514995475532487,2055857.11656092107296,11427500,MF AMERICAN R A FRENCH MEADOWS CA,Non-ref,WestMnts,124.344000,18,39.109627,-120.481313,CA,,yes,58.000000,58.000000,20.000000
-2073280.91827631671913,2058626.467594917863607,11427700,DUNCAN CYN C NR FRENCH MEADOWS CA,Ref,WestMnts,25.523100,18,39.135738,-120.478535,CA,yes,yes,49.000000,49.000000,20.000000
-2073797.338602049509063,2058440.563029498793185,11427750,DUNCAN CYN C BL DIV DAM NR FRENCH MEADOWS CA,Non-ref,WestMnts,27.208800,18,39.132960,-120.483813,CA,,yes,45.000000,45.000000,20.000000
-2086135.692185246385634,2049205.143574251793325,11427760,MF AMERICAN R AB MF PH NR FORESTHILL CA,Non-ref,WestMnts,227.478600,18,39.025181,-120.595481,CA,,yes,44.000000,44.000000,20.000000
-2086771.756384244188666,2049502.377169992774725,11427770,MF AMERICAN R BL INTERBAY DAM NR FORESTHILL CA,Non-ref,WestMnts,230.789700,18,39.026292,-120.603537,CA,,yes,26.000000,26.000000,3.000000
-2056284.142032685223967,2037148.644878378137946,11427960,RUBICON R BL RUBICON LK CA,Non-ref,WestMnts,68.432400,18,38.988800,-120.223250,CA,,yes,18.000000,18.000000,18.000000
-2057403.359877579379827,2040979.145635255612433,11428000,RUBICON R A RUBICON SPRINGS NR MEEKS BAY CA,Non-ref,WestMnts,91.305000,18,39.019351,-120.247136,CA,,,33.000000,30.000000,0.000000
-2058572.684189457911998,2039611.391257743351161,11428400,L RUBICON R BL BUCK ISLAND DAM CA,Non-ref,WestMnts,13.462200,18,39.004910,-120.256300,CA,,yes,7.000000,7.000000,7.000000
-2069690.769653623225167,2048507.421734759584069,11428800,RUBICON R BL HELL HOLE DAM CA,Non-ref,WestMnts,293.848200,18,39.056572,-120.407976,CA,,yes,43.000000,43.000000,20.000000
-2063468.809868344338611,2040954.52533367369324,11429500,GERLE C BL LOON LK NR MEEKS BAY CA,Non-ref,WestMnts,14.635800,18,39.005462,-120.315471,CA,,yes,47.000000,47.000000,20.000000
-2072062.615675931796432,2037316.750996043905616,11430000,SF RUBICON R BL GERLE C NR GEORGETOWN CA,Non-ref,WestMnts,126.453600,18,38.954628,-120.401586,CA,,yes,48.000000,48.000000,20.000000
-2087619.382421930786222,2034461.174700484611094,11431800,PILOT C AB STUMPY MEADOWS RES CA,Ref,WestMnts,30.006000,18,38.894626,-120.568259,CA,,,47.000000,47.000000,18.000000
-2092903.657502536196262,2039210.231077894568443,11433040,PILOT C BL MUTTON CANYON NR GEORGETOWN CA,Non-ref,WestMnts,54.427500,18,38.923513,-120.641872,CA,,,46.000000,46.000000,18.000000
-2079643.653653995366767,2047006.4496248671785,11433100,LONG CANYON C NR FRENCH MEADOWS CA,Non-ref,WestMnts,45.926100,18,39.021016,-120.515757,CA,,,32.000000,32.000000,3.000000
-2097535.682937214151025,2048430.037956416606903,11433200,RUBICON R NR FORESTHILL CA,Non-ref,WestMnts,814.781700,18,38.992400,-120.721595,CA,,,26.000000,26.000000,0.000000
-2096369.53803461487405,2051792.489380091428757,11433260,NF OF MF AMERICAN R NR FORESTHILL CA,Ref,WestMnts,229.716900,18,39.024067,-120.718540,CA,,,20.000000,20.000000,0.000000
-2100497.612693334929645,2050829.979846743866801,11433300,MF AMERICAN R NR FORESTHILL CA,Non-ref,WestMnts,1350.281000,18,39.006289,-120.762152,CA,,yes,51.000000,51.000000,20.000000
-2124045.35020071035251,2046891.669429436326027,11433500,MF AMERICAN R NR AUBURN CA,Non-ref,WestMnts,1590.851000,18,38.917954,-121.015222,CA,,,73.000000,35.000000,0.000000
-2052340.316322962753475,2016081.549841868691146,11435100,PYRAMID C A TWIN BRIDGES CA,Non-ref,WestMnts,22.795200,18,38.815741,-120.117131,CA,,yes,39.000000,39.000000,20.000000
-2056868.593660629354417,2000530.329657538793981,11436000,SILVER LK OUTLET NR KIRKWOOD CA,Non-ref,WestMnts,39.020400,18,38.671298,-120.122688,CA,,yes,87.000000,60.000000,20.000000
-2071419.158726868918166,2015003.810225453227758,11439500,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,Non-ref,WestMnts,499.691700,18,38.763518,-120.328528,CA,,yes,87.000000,60.000000,20.000000
-2075310.911699178162962,2015057.746029595844448,11440000,ALDER C NR WHITEHALL  TOTAL FLOW CA,Non-ref,WestMnts,57.072600,18,38.755184,-120.372418,CA,,,59.000000,32.000000,0.000000
-2078134.889030140591785,2028482.412133821286261,11441002,UNION VALLEY PH NR PACIFIC CA,Non-ref,WestMnts,216.503100,18,38.864627,-120.443810,CA,,yes,36.000000,36.000000,20.000000
-2072901.39568701479584,2021796.862168066203594,11441500,SF SILVER C NR ICE HOUSE CA,Non-ref,WestMnts,71.496000,18,38.818795,-120.365196,CA,,yes,85.000000,60.000000,20.000000
-2079599.579293299699202,2027419.365419535897672,11441800,SILVER C BL JUNCTION DAM NR POLLOCK PINES CA,Non-ref,WestMnts,368.161200,18,38.852130,-120.457140,CA,,yes,4.000000,4.000000,2.000000
-2087246.795805,2026150.848473816178739,11441900,SILVER C BL CAMINO DIV DAM CA,Non-ref,WestMnts,441.729900,18,38.823793,-120.539369,CA,,yes,49.000000,49.000000,20.000000
-2094675.925115150865167,2024605.7819704413414,11442500,SF AMERICAN R BL SILVER C NR POLLOCK PINES CA,Non-ref,WestMnts,1162.639000,18,38.793514,-120.618261,CA,,,23.000000,23.000000,4.000000
-2094581.262774802045897,2026642.099442782811821,11442700,BRUSH C BL BRUSH CREEK DAM NR POLLOCK PINES CA,Non-ref,WestMnts,20.694600,18,38.811292,-120.623261,CA,,yes,22.000000,22.000000,20.000000
-2102198.738370013423264,2024219.059094568714499,11443500,SF AMERICAN R NR CAMINO CA,Non-ref,WestMnts,1276.720000,18,38.772958,-120.701598,CA,,yes,87.000000,60.000000,20.000000
-2107726.345538773573935,2028172.275984370149672,11444201,ROCK C NR PLACERVILLE CA,Non-ref,WestMnts,189.008100,18,38.794347,-120.775489,CA,,,22.000000,22.000000,19.000000
-2111796.279292542953044,2026552.037311869673431,11444500,SF AMERICAN R NR PLACERVILLE CA,Non-ref,WestMnts,1547.231000,18,38.771013,-120.816324,CA,,yes,53.000000,45.000000,20.000000
-2121269.368442723061889,2034602.275960720144212,11445500,SF AMERICAN R NR LOTUS CA,Non-ref,WestMnts,1743.597000,18,38.818512,-120.946885,CA,,,44.000000,44.000000,6.000000
-2149972.206293681636453,2021106.689812682569027,11446500,AMERICAN R A FAIR OAKS CA,Non-ref,WestMnts,4984.418000,18,38.635460,-121.227726,CA,,yes,105.000000,60.000000,20.000000
-2153260.0390062648803,2033360.778261975385249,11447293,DRY C A VERNON ST BRIDGE A ROSEVILLE CA,Non-ref,WestXeric,204.322500,18,38.733240,-121.301900,CA,,yes,10.000000,10.000000,10.000000
-2162678.435265839099884,2025314.58293638098985,11447360,ARCADE C NR DEL PASO HEIGHTS CA,Non-ref,WestXeric,81.523550,18,38.641848,-121.382730,CA,,yes,27.000000,27.000000,13.000000
-2278081.291761933360249,2091061.962411786429584,11448500,ADOBE C NR KELSEYVILLE CA,Non-ref,WestXeric,16.328700,18,38.926844,-122.880828,CA,,,24.000000,24.000000,0.000000
-2279457.688973519019783,2111144.639739098958671,11449100,SCOTTS C NR LAKEPORT CA,Non-ref,WestXeric,145.963800,18,39.095449,-122.961664,CA,,,20.000000,20.000000,0.000000
-2274993.739739477168769,2090230.048268080689013,11449500,KELSEY C NR KELSEYVILLE CA,Ref,WestXeric,95.334300,18,38.927400,-122.843605,CA,,yes,62.000000,59.000000,19.000000
-2252173.998782109934837,2083254.257663002237678,11451000,CACHE C NR LOWER LAKE CA,Non-ref,WestXeric,1364.252000,18,38.924065,-122.565815,CA,,yes,65.000000,60.000000,20.000000
-2249166.343006546143442,2110539.192287316545844,11451100,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,Ref,WestXeric,155.094300,18,39.165446,-122.619986,CA,yes,yes,38.000000,38.000000,20.000000
-2244912.03640077309683,2099405.777735765092075,11451300,NF CACHE C NR CLEARLAKE OAKS CA,Non-ref,WestXeric,311.687100,18,39.080449,-122.536370,CA,,yes,24.000000,24.000000,20.000000
-2249488.088553568348289,2093560.785522337071598,11451500,NF CACHE C NR LOWER LAKE CA,Non-ref,WestXeric,513.790200,18,39.019062,-122.568870,CA,,,51.000000,32.000000,0.000000
-2232721.644695727620274,2081612.830835971981287,11451715,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,Non-ref,WestXeric,247.920300,18,38.957674,-122.342754,CA,,yes,11.000000,11.000000,11.000000
-2233299.668724828399718,2080191.268972603604198,11451720,BEAR C NR RUMSEY CA,Non-ref,WestXeric,245.879100,18,38.944064,-122.344698,CA,,,22.000000,22.000000,0.000000
-2220061.746087921783328,2051365.098614814691246,11452000,CACHE C NR CAPAY CA,Non-ref,WestXeric,2697.043000,18,38.728792,-122.105250,CA,,,33.000000,26.000000,0.000000
-2195452.118905319832265,2044050.986021915450692,11452500,CACHE C A YOLO CA,Non-ref,WestXeric,3011.422000,18,38.725182,-121.807187,CA,,yes,106.000000,60.000000,20.000000
-2252668.151779394131154,2066456.637234602123499,11453500,PUTAH C NR GUENOC CA,Non-ref,WestXeric,293.445900,18,38.778791,-122.517481,CA,,yes,59.000000,38.000000,11.000000
-2224616.246718786656857,2027773.818814414553344,11454000,PUTAH C NR WINTERS CA,Non-ref,WestXeric,1491.096000,18,38.515185,-122.081916,CA,,yes,79.000000,60.000000,20.000000
-2255804.907226583920419,2036168.492720757611096,11456000,NAPA RIVER NEAR ST. HELENA CALIF,Non-ref,WestXeric,212.338800,18,38.511297,-122.455813,CA,,yes,67.000000,54.000000,14.000000
-2247517.588939174544066,2017134.709689486771822,11458000,NAPA R NR NAPA CA,Non-ref,WestXeric,566.335800,18,38.368246,-122.303309,CA,,yes,53.000000,50.000000,20.000000
-2267546.100739094894379,2028746.739950986579061,11458433,SONOMA CREEK A KENWOOD CA,Non-ref,WestXeric,36.871200,18,38.418800,-122.562761,CA,,yes,1.000000,1.000000,1.000000
-2264812.128778918646276,2016821.600219119340181,11458500,SONOMA C A AGUA CALIENTE CA,Non-ref,WestXeric,150.375600,18,38.323247,-122.494426,CA,,yes,34.000000,34.000000,8.000000
-2278603.836885430384427,1995642.661558266729116,11459500,NOVATO C A NOVATO CA,Non-ref,WestXeric,46.462500,18,38.107698,-122.579981,CA,,yes,63.000000,60.000000,20.000000
-2281146.757046455517411,1979432.230436434037983,11460000,CORTE MADERA C A ROSS CA,Non-ref,WestXeric,47.323800,18,37.962424,-122.556644,CA,,,42.000000,42.000000,4.000000
-2294171.880350050516427,1990699.698011169210076,11460400,LAGUNITAS C A SP TAYLOR STATE PK CA,Non-ref,WestXeric,88.926310,18,38.026867,-122.736377,CA,,yes,26.000000,26.000000,20.000000
-2296523.352352092508227,1997602.710559902712703,11460600,LAGUNITAS C NR PT REYES STATION CA,Non-ref,WestXeric,211.594500,18,38.080200,-122.784435,CA,,yes,35.000000,35.000000,20.000000
-2296369.257303431164473,2008708.601055921986699,11460750,WALKER C NR MARSHALL CA,Non-ref,WestXeric,81.002700,18,38.175753,-122.818325,CA,,yes,26.000000,26.000000,20.000000
-2298851.858928234316409,2013384.052796874195337,11460800,WALKER C NR TOMALES CA,Non-ref,WestXeric,104.151600,18,38.209641,-122.860827,CA,,,25.000000,25.000000,0.000000
-2295482.621831444557756,2127517.048125607892871,11461000,RUSSIAN R NR UKIAH CA,Non-ref,WestMnts,259.645500,18,39.195447,-123.195005,CA,,yes,59.000000,57.000000,20.000000
-2288555.612541182432324,2131451.795549445785582,11461500,EF RUSSIAN R NR CALPELLA CA,Non-ref,WestXeric,238.678200,18,39.246556,-123.130281,CA,,yes,68.000000,60.000000,20.000000
-2294805.414044219069183,2127544.966692578978837,11462000,EF RUSSIAN R NR UKIAH CA,Non-ref,WestXeric,271.834200,18,39.197391,-123.187505,CA,,yes,58.000000,56.000000,20.000000
-2295522.326714254915714,2107799.780911288224161,11462500,RUSSIAN R NR HOPLAND CA,Non-ref,WestXeric,938.709000,18,39.026563,-123.130559,CA,,yes,70.000000,60.000000,20.000000
-2293823.031391645781696,2090107.426344490610063,11463000,RUSSIAN R NR CLOVERDALE CA,Non-ref,WestXeric,1302.663000,18,38.879348,-123.053612,CA,,yes,58.000000,58.000000,20.000000
-2275648.857628515455872,2075281.826408501714468,11463170,BIG SULPHUR C A G RESORT NR CLOVERDALE CA,Non-ref,WestXeric,33.863400,18,38.797683,-122.802493,CA,,yes,29.000000,29.000000,20.000000
-2290823.662080732639879,2083003.059814720414579,11463200,BIG SULPHUR C NR CLOVERDALE CA,Non-ref,WestXeric,220.872600,18,38.826017,-122.996944,CA,,yes,15.000000,15.000000,0.000000
-2277340.720958637539297,2057393.469887807965279,11463900,MAACAMA C NR KELLOGG CA,Non-ref,WestXeric,114.137100,18,38.640186,-122.763601,CA,,,20.000000,20.000000,0.000000
-2285181.325302998535335,2058823.227837848477066,11463980,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,Non-ref,WestXeric,2050.299000,18,38.632965,-122.855549,CA,,yes,0.000000,0.000000,0.000000
-2284209.931034028530121,2056239.493102919310331,11464000,RUSSIAN R NR HEALDSBURG CA,Non-ref,WestXeric,2056.271000,18,38.613243,-122.836382,CA,,yes,70.000000,60.000000,20.000000
-2301096.752977160736918,2077087.74778495170176,11464500,DRY C NR CLOVERDALE CA,Ref,WestXeric,227.630700,18,38.749632,-123.092225,CA,,,39.000000,31.000000,0.000000
-2294464.300554894376546,2071643.99337549880147,11465000,DRY C BL WARM SPGS DAM NR GEYSERVILLE CA,Non-ref,WestXeric,338.023800,18,38.719632,-123.000556,CA,,yes,31.000000,28.000000,20.000000
-2291612.331986223813146,2068346.920370702631772,11465200,DRY C NR GEYSERVILLE CA,Non-ref,WestXeric,421.561800,18,38.698521,-122.958054,CA,,yes,50.000000,50.000000,20.000000
-2287157.598485677037388,2054080.087638900615275,11465350,DRY C NR MOUTH NR HEALDSBURG CA,Non-ref,WestXeric,559.811700,18,38.587410,-122.862216,CA,,yes,0.000000,0.000000,0.000000
-2281461.052092517726123,2023939.793568481691182,11465660,COPELAND C A ROHNERT PARK CA,Non-ref,WestXeric,14.229000,18,38.343250,-122.701930,CA,,yes,0.000000,0.000000,0.000000
-2284696.52308931434527,2025911.196361122652888,11465680,LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA,Non-ref,WestXeric,107.315100,18,38.352137,-122.744155,CA,,yes,10.000000,10.000000,10.000000
-2282216.283418114762753,2031028.406178711913526,11465690,COLGAN C NR SANTA ROSA CA,Non-ref,WestXeric,8.732700,18,38.402140,-122.733040,CA,,yes,0.000000,0.000000,0.000000
-2286039.913007264956832,2028795.307958537712693,11465700,COLGAN C NR SEBASTOPOL CA,Non-ref,WestXeric,17.913600,18,38.373525,-122.768323,CA,,yes,10.000000,10.000000,10.000000
-2289474.731392374727875,2035852.069933800026774,11465750,LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA,Non-ref,WestXeric,209.226600,18,38.425469,-122.829158,CA,,yes,10.000000,10.000000,10.000000
-2276191.016831544227898,2035445.563697495497763,11466065,BRUSH C A SANTA ROSA CA,Non-ref,WestXeric,26.923500,18,38.454911,-122.680264,CA,,yes,0.000000,0.000000,0.000000
-2278537.806978330481797,2034243.114059319719672,11466170,MATANZAS C A SANTA ROSA CA,Non-ref,WestXeric,56.016000,18,38.438800,-122.702490,CA,,yes,0.000000,0.000000,0.000000
-2280452.714710977394134,2034536.915774347260594,11466200,SANTA ROSA C A SANTA ROSA CA,Non-ref,WestXeric,144.756000,18,38.436579,-122.724710,CA,,yes,2.000000,0.000000,0.000000
-2287036.707977971527725,2037446.696773531846702,11466320,SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA,Non-ref,WestXeric,199.387800,18,38.445190,-122.807213,CA,,yes,10.000000,10.000000,10.000000
-2289337.766088568139821,2043819.75386149995029,11466800,MARK WEST C NR MIRABEL HEIGHTS CA,Non-ref,WestXeric,652.178700,18,38.494078,-122.853326,CA,,yes,3.000000,3.000000,3.000000
-2295061.486951648257673,2047170.178499111905694,11467000,RUSSIAN R NR GUERNEVILLE CA,Non-ref,WestXeric,3465.202000,18,38.508523,-122.927774,CA,,yes,70.000000,60.000000,20.000000
-2306893.061673995573074,2050398.03599691297859,11467200,AUSTIN C NR CAZADERO CA,Ref,WestMnts,162.612900,18,38.506580,-123.069724,CA,,yes,13.000000,13.000000,6.000000
-2329843.820876948535442,2080340.874787169508636,11467500,SF GUALALA R NR ANNAPOLIS CA,Ref,WestMnts,417.550500,18,38.704912,-123.423064,CA,,,21.000000,21.000000,0.000000
-2330009.094771806616336,2080877.142896771430969,11467510,SF GUALALA R NR THE SEA RANCH CA,Non-ref,WestMnts,418.369500,18,38.709079,-123.426675,CA,,yes,2.000000,2.000000,2.000000
-2339839.573302280623466,2109212.38836884777993,11467600,GARCIA R NR POINT ARENA CA,Ref,WestMnts,254.041200,18,38.926296,-123.630293,CA,,,21.000000,21.000000,0.000000
-2335152.850324807688594,2136570.282232805155218,11468000,NAVARRO R NR NAVARRO CA,Ref,WestMnts,785.892600,18,39.172123,-123.669458,CA,,yes,58.000000,58.000000,19.000000
-2332496.236518893390894,2165740.041133045218885,11468500,NOYO R NR FORT BRAGG CA,Ref,WestMnts,273.514500,18,39.428224,-123.737792,CA,yes,yes,58.000000,58.000000,20.000000
-2330074.997943729162216,2248243.089156883768737,11468900,MATTOLE R NR ETTERSBURG CA,Ref,WestMnts,183.677400,18,40.139309,-123.991423,CA,,yes,8.000000,8.000000,8.000000
-2347970.207184645347297,2274068.786464557051659,11469000,MATTOLE R NR PETROLIA CA,Non-ref,WestMnts,622.863000,18,40.313191,-124.283659,CA,,yes,61.000000,59.000000,20.000000
-2270450.788966617081314,2144999.679293719120324,11470500,EEL R BL SCOTT DAM NR POTTER VALLEY CA,Non-ref,WestMnts,750.221100,18,39.407939,-122.971390,CA,,yes,87.000000,60.000000,20.000000
-2282915.660306312143803,2146375.440066960640252,11471500,EEL R A VAN ARSDALE DAM NR POTTER VALLEY CA,Non-ref,WestMnts,904.247100,18,39.388496,-123.116116,CA,,yes,98.000000,60.000000,20.000000
-2293841.676700372714549,2177211.569433780387044,11472150,EEL R NR DOS RIOS CA,Non-ref,WestMnts,1368.562000,18,39.624880,-123.341402,CA,,,28.000000,28.000000,5.000000
-2304057.012311392463744,2159719.121449498459697,11472160,WILLITS C AB LK EMILY NR WILLITS CA,Ref,WestMnts,9.577800,18,39.449329,-123.398067,CA,,yes,6.000000,6.000000,6.000000
-2295308.783459898550063,2176834.254516364075243,11472200,OUTLET C NR LONGVALE CA,Non-ref,WestMnts,419.264100,18,39.617935,-123.356680,CA,,,38.000000,38.000000,5.000000
-2266387.856121216434985,2192004.68963214289397,11472900,BLACK BUTTE R NR COVELO CA,Ref,WestMnts,418.777200,18,39.820710,-123.080564,CA,,,21.000000,21.000000,4.000000
-2289941.085627951193601,2185568.856959488242865,11473900,MF EEL R NR DOS RIOS CA,Ref,WestMnts,1925.013000,18,39.706267,-123.325291,CA,yes,yes,44.000000,44.000000,20.000000
-2284357.105589893180877,2210923.262888601049781,11474500,NF EEL R NR MINA CA,Ref,WestMnts,649.577700,18,39.937374,-123.346963,CA,,,27.000000,27.000000,4.000000
-2298518.371347934007645,2247966.001561649143696,11475000,EEL R A FORT SEWARD CA,Non-ref,WestMnts,5456.924000,18,40.218200,-123.632530,CA,,yes,54.000000,54.000000,20.000000
-2316201.94522840064019,2194878.133223926648498,11475500,SF EEL R NR BRANSCOMB CA,Ref,WestMnts,113.848200,18,39.719045,-123.652796,CA,,,24.000000,21.000000,0.000000
-2315139.313540559262037,2195794.647653826512396,11475560,ELDER C NR BRANSCOMB CA,Ref,WestMnts,16.794000,18,39.729600,-123.643907,CA,yes,yes,42.000000,42.000000,20.000000
-2305148.449792932718992,2186022.522968912497163,11475610,CAHTO C NR LAYTONVILLE CA,Non-ref,WestMnts,13.443300,18,39.671545,-123.498350,CA,,yes,2.000000,2.000000,2.000000
-2316705.006905065849423,2213226.363507635891438,11475800,SF EEL RIVER AT LEGGETT CALIF,Ref,WestMnts,642.107700,18,39.874596,-123.720578,CA,,yes,36.000000,36.000000,12.000000
